LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PoolArea,YrSold,MoSold,Neighborhood,HouseStyle,GarageType,ExterCond,SalePrice
17473,7,5,2022,1992,1990.0,3166,3,0,4,1,3,2,3,490.0,200,2017,10,Oakwood,SplitLevel,Attached,Good,591400
13793,2,8,2005,1994,1037.0,870,2,0,1,1,5,1,2,93.0,0,2016,11,Sunnyvale,1Story,BuiltIn,Poor,189100
19385,10,2,1992,2004,1527.0,3841,3,1,3,2,4,0,2,336.0,0,2022,6,Old Town,1.5Story,BuiltIn,Fair,545900
11006,5,4,1976,2016,2381.0,615,1,1,3,2,8,1,3,557.0,0,2017,1,Northgate,2Story,BuiltIn,Good,276900
5137,3,7,1971,2019,723.0,4433,3,1,3,1,8,0,2,667.0,0,2019,12,Lakeside,SplitLevel,Detached,Fair,604300
13457,7,7,1995,2022,611.0,2030,2,0,4,1,5,2,1,812.0,400,2017,6,Oakwood,1.5Story,None,Poor,347300
13177,9,4,1956,2010,374.0,2962,2,0,4,1,5,2,1,762.0,400,2017,9,Riverside,1.5Story,Attached,Poor,449800
11322,5,3,1992,1962,107.0,2175,2,1,3,1,10,1,2,,0,2017,6,Northgate,SplitLevel,Attached,Excellent,350600
7931,6,3,2007,1950,1101.0,2156,1,1,4,2,9,0,3,459.0,0,2022,11,Hillcrest,2Story,Detached,Good,429100
11356,1,5,1982,1985,970.0,2196,3,1,1,1,9,1,0,295.0,0,2018,6,Northgate,SplitLevel,Detached,Excellent,355400
14563,3,7,2001,1958,1174.0,620,2,1,5,1,11,1,2,331.0,0,2018,5,Old Town,SplitLevel,Detached,Fair,210200
15504,9,10,1989,1983,1528.0,3174,2,1,4,2,4,1,3,236.0,0,2023,9,Greenfield,2Story,BuiltIn,Poor,515200
4906,5,2,1998,2001,786.0,2868,2,1,1,2,4,0,1,83.0,0,2015,1,Lakeside,2Story,Detached,Fair,444700
17257,5,3,1991,1976,,2691,1,1,3,2,11,0,3,56.0,0,2016,8,Old Town,SplitLevel,BuiltIn,Good,421000
3153,1,5,1966,1993,983.0,4076,2,1,1,2,4,2,3,623.0,200,2018,2,Riverside,2Story,BuiltIn,Fair,516000
16964,3,1,2007,2022,815.0,3068,3,1,5,1,8,0,1,252.0,200,2020,12,Riverside,1Story,BuiltIn,Average,410300
16772,9,6,1997,1999,299.0,2051,3,1,4,1,5,1,0,72.0,0,2022,11,Riverside,1Story,BuiltIn,Poor,333500
9256,8,10,2001,1968,564.0,2327,1,1,1,1,11,2,3,291.0,0,2021,7,Sunnyvale,2Story,Attached,Average,416500
10909,6,6,1961,1993,992.0,916,2,1,4,1,3,2,3,444.0,200,2022,10,Downtown,SplitLevel,BuiltIn,Poor,287900
9721,8,6,1950,2007,309.0,3084,2,1,3,1,8,0,3,110.0,0,2018,2,Northgate,1Story,Attached,Good,454500
15312,2,10,1972,2010,1141.0,3934,2,0,3,1,11,1,0,794.0,200,2023,2,Sunnyvale,1Story,Attached,Average,547500
6676,9,9,2004,1981,2057.0,4430,2,0,1,2,8,2,1,656.0,0,2018,5,Downtown,1Story,Detached,Fair,654000
14722,4,4,2009,1960,1625.0,793,2,0,4,1,9,2,1,247.0,0,2016,12,Old Town,2Story,Detached,Fair,215800
13526,6,2,1950,1993,2453.0,3726,3,0,1,1,9,1,3,488.0,400,2022,2,Sunnyvale,SplitLevel,Detached,Average,589500
8791,5,3,2020,1963,1613.0,1282,2,1,2,1,7,2,3,718.0,0,2016,5,Sunnyvale,2Story,Attached,Good,358500
10804,3,5,2001,2018,95.0,2010,1,0,2,1,6,2,2,13.0,0,2020,12,Downtown,1.5Story,,Excellent,347700
9970,3,4,1990,1998,1839.0,1142,1,0,4,1,11,2,3,662.0,0,2017,10,Northgate,1.5Story,Attached,Excellent,279900
8435,6,6,1978,1957,1775.0,1039,2,1,2,2,9,1,3,,0,2016,12,Old Town,2Story,BuiltIn,Average,274000
3899,4,7,1956,1991,899.0,2242,2,0,3,2,3,2,1,376.0,0,2018,6,Lakeside,SplitLevel,Detached,Poor,360000
10196,4,3,1975,1979,875.0,2660,1,0,2,1,5,2,0,5.0,0,2020,10,Downtown,1.5Story,Detached,Poor,378400
8334,1,3,1997,2017,171.0,779,3,1,2,2,8,0,3,664.0,0,2017,5,Northgate,1Story,Attached,Average,200800
8240,4,6,2004,2001,648.0,2509,1,1,4,1,6,2,0,453.0,0,2022,9,Northgate,2Story,None,Poor,349000
4667,5,7,2015,1988,1198.0,2141,2,1,5,1,6,0,0,326.0,200,2018,5,Suburbia,2Story,None,Fair,372400
15182,3,4,1981,1992,2037.0,3968,1,1,5,2,3,2,3,455.0,200,2017,11,Hillcrest,2Story,None,Fair,546300
12339,1,8,2006,1976,2263.0,3872,3,0,2,1,6,2,3,682.0,0,2020,8,Old Town,2Story,Detached,Average,536600
5048,8,7,2015,1970,2355.0,4149,1,1,1,2,10,2,3,469.0,200,2019,9,Oakwood,SplitLevel,Attached,Good,688300
5989,9,1,1979,1999,440.0,3047,2,1,3,2,3,1,1,503.0,0,2019,6,Lakeside,2Story,None,Poor,467100
9294,4,7,1967,1970,396.0,1586,1,0,3,2,4,0,3,727.0,200,2017,7,Suburbia,SplitLevel,Attached,Fair,272500
18822,1,1,1957,1966,1098.0,3485,2,0,5,2,5,2,0,430.0,400,2019,1,Oakwood,SplitLevel,None,Poor,412900
13188,1,4,1958,1985,619.0,4182,1,1,3,2,5,1,3,338.0,0,2018,7,Northgate,2Story,,Good,508100
10043,5,8,2003,1971,2248.0,4494,1,0,3,2,3,0,2,654.0,0,2021,12,Lakeside,SplitLevel,Detached,Good,677300
11595,10,2,1982,1954,49.0,2744,3,0,4,2,6,0,0,303.0,0,2016,12,Old Town,1.5Story,Detached,Average,357700
8442,5,2,1979,2002,1786.0,3983,3,1,5,2,10,0,3,368.0,0,2015,12,Sunnyvale,1Story,Detached,Excellent,597700
9819,9,3,1998,2001,475.0,3296,3,0,5,2,7,0,2,783.0,0,2017,8,Hillcrest,1.5Story,Attached,Poor,495500
12882,9,8,1989,2003,1911.0,1751,1,1,3,1,10,2,0,699.0,0,2018,11,Sunnyvale,1.5Story,Attached,Excellent,433000
15418,4,4,1982,1967,,2269,2,1,2,1,9,2,3,148.0,200,2017,10,Greenfield,1.5Story,Detached,Poor,317900
15178,7,5,1978,1965,993.0,1564,1,1,2,1,11,1,1,131.0,400,2015,8,Downtown,SplitLevel,None,Poor,328300
8782,9,8,2000,1977,306.0,3932,2,0,1,2,6,0,2,877.0,0,2023,3,Downtown,1.5Story,Attached,Fair,578300
9996,6,9,2014,1967,,2113,1,1,3,2,10,1,1,651.0,400,2023,5,Old Town,1Story,Detached,Fair,335600
5869,2,3,1967,1972,557.0,3366,3,0,2,1,10,1,1,552.0,400,2018,10,Northgate,1Story,BuiltIn,Fair,414400
6054,1,6,1979,1990,570.0,683,1,1,1,2,5,0,2,553.0,0,2019,5,Hillcrest,2Story,Detached,Excellent,216500
9082,5,8,1984,2017,1359.0,1936,2,1,1,2,4,0,1,874.0,200,2021,7,Suburbia,2Story,BuiltIn,Average,365500
3860,6,7,2007,1959,1355.0,1091,3,0,2,1,7,2,1,478.0,0,2021,9,Downtown,SplitLevel,None,Fair,304300
6453,6,7,1957,2005,799.0,2794,1,0,4,2,7,0,1,86.0,0,2017,2,Oakwood,1Story,BuiltIn,Fair,393800
10560,8,7,2017,1978,1846.0,708,1,1,3,2,9,2,1,77.0,0,2016,11,Northgate,2Story,Attached,Good,301000
4409,6,9,1997,1973,,3184,2,1,3,2,11,1,2,,0,2017,11,Hillcrest,1.5Story,BuiltIn,Fair,467000
12503,9,5,2018,2015,1953.0,3565,1,1,3,1,9,2,2,795.0,200,2021,3,Suburbia,2Story,None,Fair,573000
12151,9,3,2008,2020,,2363,3,0,2,1,11,2,1,536.0,200,2016,10,Greenfield,2Story,Detached,Poor,372400
14166,2,4,1960,2004,,3324,2,1,4,1,3,2,2,738.0,400,2017,8,Old Town,1.5Story,None,Poor,425800
10214,7,6,1997,1989,848.0,2410,2,1,4,2,6,0,2,,0,2019,9,Riverside,1.5Story,BuiltIn,Poor,409100
15693,6,10,1963,1953,1351.0,1653,3,1,1,2,7,0,3,337.0,0,2018,6,Riverside,1.5Story,None,Fair,345000
7380,9,2,1994,1996,696.0,1727,3,1,5,2,9,2,2,593.0,200,2019,7,Lakeside,1Story,None,Excellent,446600
12996,6,10,1981,1966,530.0,1929,2,0,2,2,8,0,3,534.0,200,2017,12,Downtown,SplitLevel,BuiltIn,Good,392700
12984,6,9,1964,1972,175.0,4048,3,0,4,2,6,0,2,627.0,400,2017,3,Northgate,1.5Story,None,Average,526500
13634,7,2,1957,1984,1206.0,816,3,1,4,2,3,2,3,,400,2017,9,Suburbia,SplitLevel,BuiltIn,Fair,290600
6440,6,7,1991,2014,595.0,1309,1,1,3,2,5,0,2,872.0,0,2021,4,Greenfield,2Story,Attached,Average,250300
13142,5,8,1964,1991,833.0,3331,2,0,3,2,11,2,1,610.0,0,2020,11,Hillcrest,1.5Story,,Poor,445200
5428,1,8,1964,1994,1433.0,2060,1,1,4,2,3,0,2,237.0,400,2015,10,Suburbia,1Story,,Good,359800
4021,8,8,1991,2006,199.0,2933,1,0,2,2,10,1,0,150.0,400,2022,9,Hillcrest,2Story,BuiltIn,Fair,461900
9546,7,5,1970,2012,2092.0,4163,3,1,4,2,5,2,2,654.0,0,2020,1,Hillcrest,1.5Story,None,Average,641400
9122,8,6,1982,1980,1319.0,2410,2,1,4,1,9,2,0,888.0,400,2022,1,Downtown,2Story,BuiltIn,Good,460600
6490,2,1,2018,1970,,2351,2,0,3,2,3,2,2,78.0,0,2016,8,Greenfield,1.5Story,None,Poor,323500
7621,5,2,1970,2010,1858.0,704,2,0,1,2,9,0,1,579.0,0,2017,9,Suburbia,SplitLevel,Attached,Poor,225100
13966,2,9,2007,2017,761.0,2492,3,1,1,2,6,2,1,318.0,0,2016,8,Sunnyvale,2Story,Attached,Average,363400
19336,7,10,2007,1990,120.0,1733,2,1,2,2,5,2,1,552.0,0,2023,10,Oakwood,2Story,BuiltIn,Poor,285200
16737,1,2,1963,1956,2422.0,809,3,1,2,2,6,1,2,391.0,400,2016,10,Oakwood,1Story,Attached,Good,289600
6292,8,2,1983,1955,850.0,1778,2,0,1,2,7,1,3,51.0,400,2015,1,Hillcrest,1.5Story,None,Fair,383500
7892,6,2,2008,1982,,2917,1,1,2,2,3,0,0,73.0,0,2016,3,Hillcrest,SplitLevel,None,Fair,410100
11070,5,6,2016,1989,1178.0,1512,1,1,1,1,5,2,1,54.0,0,2016,5,Sunnyvale,2Story,None,Average,320400
5356,3,8,1969,2012,2181.0,3918,3,1,5,1,11,0,3,2.0,0,2023,8,Suburbia,2Story,Detached,Average,554100
16575,4,7,2018,2015,724.0,658,1,0,2,2,5,1,3,863.0,0,2023,3,Riverside,SplitLevel,Attached,Excellent,250300
8776,7,8,2011,2006,45.0,1069,1,1,4,1,7,1,1,657.0,0,2017,8,Sunnyvale,SplitLevel,BuiltIn,Fair,230500
17716,5,4,1950,1976,2456.0,1535,1,1,4,2,10,2,2,629.0,0,2016,6,Riverside,2Story,Detached,Poor,357100
7940,2,2,1982,1961,1675.0,2055,2,0,1,1,3,0,0,660.0,0,2018,3,Suburbia,1.5Story,None,Fair,322500
15415,5,4,1997,1996,287.0,3726,3,1,3,1,4,1,0,249.0,400,2020,8,Suburbia,SplitLevel,Detached,Good,524800
4409,6,4,1969,1992,2060.0,4296,2,0,3,1,8,0,3,565.0,400,2022,5,Suburbia,SplitLevel,BuiltIn,Average,606800
7805,3,8,1960,2016,942.0,2713,1,1,4,1,7,1,3,680.0,200,2015,4,Oakwood,1Story,Attached,Poor,375600
12686,9,4,2020,1986,1910.0,2015,2,0,2,2,5,0,1,232.0,0,2020,11,Riverside,SplitLevel,Detached,Poor,392000
17527,10,5,1990,1997,2253.0,2265,2,0,3,1,4,2,2,697.0,0,2016,11,Northgate,1.5Story,None,Excellent,467500
19990,9,8,2008,1968,567.0,4372,3,0,2,1,10,2,3,600.0,0,2021,10,Suburbia,SplitLevel,Attached,Excellent,631000
16843,10,1,2021,1975,1676.0,1400,1,1,4,1,11,1,3,155.0,0,2023,7,Hillcrest,1Story,Attached,Poor,365400
12917,4,3,2007,1974,1764.0,1029,1,1,4,2,10,2,3,552.0,0,2022,5,Suburbia,1.5Story,Detached,Average,320200
5454,3,7,1965,1988,2205.0,4080,3,1,4,1,3,2,0,543.0,400,2016,5,Greenfield,1.5Story,Detached,Good,577200
19517,2,7,1998,1986,1877.0,2046,2,1,5,1,8,2,2,541.0,0,2017,12,Oakwood,2Story,Detached,Poor,351600
13677,4,7,2014,1972,1338.0,3518,3,0,4,1,4,0,2,863.0,0,2021,12,Northgate,1.5Story,Attached,Excellent,519500
4120,7,2,1991,2013,819.0,777,3,0,4,1,9,0,2,315.0,200,2018,3,Sunnyvale,1.5Story,Detached,Average,248800
18125,1,6,1985,2009,2160.0,668,1,0,2,1,5,1,3,,0,2016,11,Northgate,2Story,None,Poor,238900
12007,5,9,1995,2007,1880.0,935,3,1,1,2,6,2,0,10.0,0,2019,12,Hillcrest,1.5Story,Attached,Excellent,320900
10350,9,1,2020,2009,820.0,784,1,1,3,2,9,1,0,98.0,400,2017,1,Sunnyvale,2Story,None,Good,283800
14003,1,6,1975,1994,1400.0,3449,1,0,3,2,9,2,2,533.0,0,2022,3,Greenfield,2Story,Attached,Excellent,458200
6762,7,8,1955,1990,999.0,1883,3,0,4,2,8,2,2,354.0,0,2022,3,Northgate,SplitLevel,BuiltIn,Average,386300
17291,6,8,2021,1952,596.0,2340,1,1,2,2,7,0,3,342.0,200,2015,6,Downtown,1.5Story,Attached,Average,431100
13161,6,10,1981,1965,306.0,766,2,1,5,1,3,2,1,,0,2017,4,Riverside,1Story,None,Average,224500
14130,8,1,2002,2009,521.0,3709,3,1,1,2,6,2,3,298.0,0,2018,3,Riverside,2Story,Detached,Excellent,570300
16716,4,7,1975,2006,2194.0,2638,3,0,2,1,11,2,0,787.0,200,2015,4,Riverside,2Story,None,Good,480400
14835,10,10,1976,1966,1635.0,950,2,0,5,1,9,1,3,366.0,0,2018,3,Downtown,SplitLevel,Attached,Fair,367500
18850,3,6,1972,1990,1523.0,3200,3,0,1,2,5,0,3,123.0,0,2019,10,Old Town,2Story,None,Fair,466400
8136,9,9,1979,1980,806.0,1127,3,0,1,1,5,0,0,843.0,0,2019,12,Sunnyvale,SplitLevel,Detached,Poor,261600
9704,5,4,2019,1968,1479.0,866,3,0,5,2,8,1,1,668.0,0,2015,1,Downtown,SplitLevel,Detached,Poor,264600
3352,2,4,2016,1959,1956.0,4012,1,1,3,1,7,2,2,680.0,0,2022,4,Sunnyvale,1Story,None,Poor,510700
15595,7,6,1997,1981,106.0,4090,1,0,2,2,5,0,1,744.0,0,2018,9,Riverside,1Story,Attached,Fair,530100
10989,9,10,1987,1982,840.0,1219,3,0,5,1,3,0,0,31.0,400,2016,4,Suburbia,SplitLevel,BuiltIn,Excellent,323400
9643,8,10,2007,1957,872.0,959,1,0,1,1,4,1,0,663.0,200,2023,3,Oakwood,SplitLevel,Attached,Excellent,275200
7873,6,7,1999,1984,1451.0,3958,3,1,4,2,10,1,3,,0,2017,8,Suburbia,1.5Story,Attached,Fair,576700
15763,7,3,1992,2007,204.0,2940,3,1,3,1,11,2,2,17.0,200,2015,7,Hillcrest,1.5Story,BuiltIn,Poor,437300
11782,9,7,1995,2012,2029.0,2562,2,0,3,2,10,1,0,353.0,0,2016,2,Lakeside,SplitLevel,Attached,Average,500500
10114,2,7,1962,1966,443.0,3062,1,1,5,2,11,0,3,588.0,0,2020,1,Hillcrest,1Story,BuiltIn,Fair,400900
13822,8,5,1969,2015,395.0,617,3,0,5,1,6,2,3,735.0,0,2019,12,Northgate,1Story,Detached,Poor,189500
7964,6,4,2021,2006,1919.0,4461,2,0,3,2,9,0,1,261.0,0,2018,9,Oakwood,2Story,None,Poor,583100
6610,10,8,1959,1997,37.0,838,2,0,2,1,7,0,0,556.0,400,2021,12,Suburbia,1Story,BuiltIn,Fair,234900
19198,7,1,1959,2004,2163.0,4344,3,1,1,1,3,1,1,637.0,0,2019,6,Northgate,1Story,Detached,Good,625200
12580,9,7,1988,1964,461.0,2275,3,1,5,1,8,0,3,214.0,200,2020,12,Downtown,1Story,BuiltIn,Poor,447900
6712,2,3,2020,2022,1986.0,2465,1,1,4,2,8,2,2,,0,2015,6,Riverside,2Story,None,Poor,383000
4062,5,8,2000,1975,354.0,2477,3,1,3,1,5,0,2,219.0,200,2016,5,Lakeside,SplitLevel,BuiltIn,Average,429200
11820,5,2,1969,2003,555.0,3391,2,0,1,1,11,2,1,,200,2017,8,Oakwood,2Story,None,Good,459600
4403,5,7,1984,1978,767.0,3933,1,1,4,2,10,2,2,,0,2017,5,Lakeside,SplitLevel,BuiltIn,Poor,528200
17231,3,3,1951,1968,2280.0,2281,2,1,3,2,8,1,2,,0,2020,4,Riverside,2Story,Attached,Fair,388700
12874,8,6,1988,1993,1060.0,2950,1,0,3,2,6,2,3,598.0,0,2022,7,Greenfield,1Story,Detached,Fair,452200
5385,8,8,1980,2022,83.0,3407,1,0,3,2,3,0,0,139.0,200,2016,5,Downtown,2Story,,Excellent,495000
9655,4,3,2020,1976,2340.0,3652,1,1,2,2,3,1,2,396.0,200,2023,7,Greenfield,2Story,Detached,Excellent,589700
17502,4,4,1967,2008,2011.0,4115,2,1,5,2,8,0,2,795.0,0,2016,4,Old Town,1Story,None,Excellent,582700
5385,8,10,2004,1968,2365.0,1599,3,0,3,2,6,0,2,513.0,0,2019,5,Oakwood,2Story,Detached,Fair,397400
4240,2,2,1968,2008,1893.0,3045,3,1,3,2,9,2,1,696.0,200,2017,11,Old Town,SplitLevel,BuiltIn,Excellent,456300
10059,9,8,2007,1972,1922.0,4041,1,0,2,1,3,0,0,645.0,200,2023,11,Sunnyvale,1Story,Attached,Excellent,642400
15383,1,9,1993,1967,1284.0,719,1,0,3,1,6,0,2,548.0,0,2017,6,Greenfield,2Story,Attached,Fair,184100
8539,5,3,1974,1959,1554.0,1816,1,0,4,1,6,2,2,339.0,200,2021,11,Riverside,2Story,None,Excellent,404700
10483,5,1,1995,1992,1651.0,2726,1,1,2,2,9,1,3,367.0,0,2017,3,Downtown,1Story,BuiltIn,Poor,437400
9430,2,4,2010,2021,406.0,2401,2,0,2,2,8,2,2,269.0,0,2020,4,Hillcrest,SplitLevel,None,Good,371100
9229,1,6,1951,1950,946.0,2473,3,0,3,1,8,0,1,654.0,0,2015,12,Oakwood,SplitLevel,Detached,Average,352900
4762,10,7,1978,2018,1222.0,2948,3,1,5,2,5,1,0,549.0,0,2018,12,Suburbia,1Story,Attached,Poor,451300
6943,7,7,1995,2003,602.0,3055,3,1,3,2,6,1,0,324.0,0,2022,3,Riverside,1.5Story,BuiltIn,Excellent,482300
12596,2,5,2014,1997,2461.0,4349,1,0,5,1,4,1,3,315.0,0,2015,10,Lakeside,1Story,None,Good,664200
12765,8,6,1995,1981,1073.0,3294,1,1,3,2,4,2,0,568.0,0,2018,7,Downtown,2Story,Attached,Average,500600
15161,10,10,1999,2013,1614.0,3375,2,1,2,2,4,0,3,661.0,0,2018,1,Lakeside,1Story,Attached,Average,604600
13589,8,5,1963,1982,666.0,3169,1,1,3,1,10,0,0,328.0,200,2018,1,Riverside,1Story,None,Average,454300
9949,8,3,2013,1950,1091.0,2598,1,1,3,2,3,2,2,688.0,0,2021,3,Suburbia,1.5Story,None,Fair,395800
10123,3,10,1969,2018,594.0,4092,2,0,1,2,11,2,0,275.0,0,2022,8,Northgate,1.5Story,BuiltIn,Fair,475600
10788,4,8,1959,1964,378.0,638,2,0,3,1,6,0,3,90.0,0,2016,12,Riverside,1.5Story,Attached,Fair,206700
13314,4,9,1997,1979,830.0,2292,1,0,3,1,10,0,3,591.0,200,2020,7,Suburbia,1.5Story,BuiltIn,Excellent,421500
9530,7,3,2018,1980,1164.0,3470,1,0,5,1,8,0,0,646.0,0,2015,8,Hillcrest,2Story,BuiltIn,Good,513500
18360,9,8,2008,1956,696.0,748,1,1,5,2,4,0,0,405.0,0,2015,6,Sunnyvale,2Story,Detached,Poor,222300
19701,3,3,1989,1973,2210.0,1673,2,1,5,2,4,1,1,270.0,0,2018,9,Lakeside,2Story,None,Fair,384200
15206,8,6,2018,2005,818.0,3817,3,1,3,1,8,0,3,422.0,200,2017,9,Lakeside,1Story,Attached,Good,640400
18368,5,10,1988,1982,475.0,3816,1,1,2,2,9,2,2,330.0,200,2020,11,Sunnyvale,1Story,Attached,Poor,504900
6028,7,7,1964,1950,2310.0,2617,2,1,3,1,5,0,3,379.0,0,2023,2,Oakwood,1Story,BuiltIn,Average,458800
19335,1,10,1982,1976,1218.0,3947,1,1,3,1,3,2,1,768.0,400,2023,6,Riverside,2Story,Detached,Average,536300
4252,4,9,1967,1966,593.0,4396,1,1,4,1,8,0,0,838.0,200,2021,11,Suburbia,2Story,None,Excellent,508400
18600,10,3,2016,2021,1331.0,3749,3,1,4,2,9,0,2,12.0,0,2018,10,Old Town,SplitLevel,None,Fair,539000
18222,7,2,2006,2020,58.0,3038,2,0,3,1,10,1,1,633.0,0,2022,4,Downtown,2Story,BuiltIn,Excellent,466100
17828,3,8,2019,1975,925.0,844,1,1,3,2,7,0,0,505.0,0,2023,5,Lakeside,SplitLevel,None,Fair,264000
10848,1,2,1980,1980,1977.0,4389,2,0,2,1,4,0,1,444.0,0,2015,3,Greenfield,SplitLevel,Attached,Poor,483300
6709,5,10,2012,1995,2063.0,2670,3,0,4,2,4,0,0,412.0,0,2017,7,Oakwood,1Story,Detached,Fair,458900
9493,9,10,2010,2002,2484.0,1914,3,1,3,2,9,2,2,793.0,200,2019,4,Lakeside,1Story,Detached,Good,529200
7014,2,7,1977,1962,1914.0,3570,3,1,1,2,8,0,0,833.0,0,2019,9,Northgate,1Story,None,Poor,486200
16279,2,5,1957,1991,586.0,4293,2,1,3,1,11,0,0,798.0,400,2017,12,Old Town,1.5Story,BuiltIn,Good,537700
13233,8,8,1994,1964,798.0,2000,1,1,1,1,4,1,0,816.0,0,2021,10,Oakwood,1Story,None,Excellent,362100
16718,6,9,2000,1959,24.0,2497,1,0,4,1,4,2,0,70.0,0,2021,1,Lakeside,2Story,BuiltIn,Good,416500
11311,6,1,1955,1987,1196.0,784,3,0,2,2,3,0,3,420.0,400,2016,7,Lakeside,1Story,,Average,317400
13647,6,6,1991,2016,2142.0,2117,3,1,5,1,3,2,3,818.0,0,2019,12,Riverside,SplitLevel,Detached,Fair,426700
11172,4,9,2009,1956,642.0,1666,1,1,3,1,5,1,3,321.0,0,2017,11,Riverside,2Story,Attached,Excellent,330300
9168,3,8,1963,1969,949.0,3484,2,0,5,2,9,0,0,21.0,0,2018,10,Northgate,SplitLevel,BuiltIn,Good,442500
11717,2,5,2001,2018,739.0,3687,2,1,3,1,4,2,1,816.0,0,2021,10,Oakwood,2Story,Detached,Excellent,488500
16070,7,3,1983,2012,64.0,3309,3,1,4,2,6,0,3,510.0,0,2019,4,Sunnyvale,1.5Story,None,Excellent,481300
10970,1,9,1952,1984,2010.0,801,1,1,5,1,4,2,3,728.0,0,2021,1,Old Town,SplitLevel,Detached,Fair,219400
8073,7,2,1967,1997,2454.0,2200,2,0,1,2,3,0,2,582.0,200,2021,10,Riverside,2Story,None,Excellent,479100
18422,5,5,2006,1960,362.0,2858,1,0,5,2,5,1,3,344.0,0,2022,9,Riverside,2Story,BuiltIn,Average,395000
12914,6,9,1991,1992,537.0,2725,1,1,1,1,3,0,0,847.0,0,2018,10,Lakeside,1.5Story,None,Average,475400
14922,3,7,1961,1978,874.0,3004,2,0,3,1,11,1,1,161.0,0,2018,10,Northgate,1Story,Attached,Average,407800
11702,10,6,1963,2003,252.0,2592,2,0,1,1,4,2,0,543.0,400,2018,5,Sunnyvale,1.5Story,Detached,Average,415100
9359,2,8,1961,2005,2310.0,1574,1,0,4,1,10,2,0,90.0,0,2017,4,Greenfield,1.5Story,Attached,Average,307000
13805,6,6,1998,1971,447.0,1450,2,0,2,1,3,1,1,635.0,0,2020,3,Suburbia,1.5Story,Attached,Excellent,297300
5200,7,10,2017,1992,762.0,3204,1,0,2,1,10,0,1,322.0,200,2019,4,Sunnyvale,2Story,BuiltIn,Excellent,514800
17210,7,9,1951,1974,1603.0,1857,3,1,2,2,8,2,3,677.0,0,2020,3,Old Town,SplitLevel,BuiltIn,Average,378100
11533,5,2,1992,1955,2055.0,3679,2,0,3,2,4,1,0,578.0,0,2017,4,Northgate,1Story,None,Excellent,550400
3189,4,1,1967,2008,1273.0,3213,1,1,3,1,3,2,3,345.0,0,2022,7,Riverside,2Story,Detached,Excellent,512500
5914,2,10,2003,2014,2243.0,3699,3,1,5,1,11,1,3,94.0,0,2016,12,Greenfield,SplitLevel,Detached,Average,558800
19220,4,4,2012,1978,2260.0,3317,2,1,1,1,8,2,1,358.0,200,2015,12,Downtown,SplitLevel,None,Good,567600
17559,9,7,1983,2020,898.0,2387,1,1,1,2,11,1,2,132.0,0,2020,4,Riverside,2Story,BuiltIn,Excellent,439100
4058,6,8,2008,1986,1094.0,1469,1,0,4,2,7,1,2,460.0,200,2020,5,Hillcrest,1Story,Attached,Average,343600
15112,5,2,1963,1996,2063.0,2173,2,0,2,2,9,0,3,359.0,0,2017,4,Old Town,1.5Story,None,Poor,343700
14889,9,8,1981,1996,755.0,3458,3,1,4,2,4,2,2,120.0,200,2019,11,Hillcrest,1Story,Detached,Excellent,575200
8951,8,4,2006,1990,2116.0,1423,1,1,5,1,6,0,0,548.0,200,2020,1,Oakwood,2Story,Attached,Excellent,375100
11429,3,9,1998,2002,1257.0,1801,3,0,3,1,10,0,2,508.0,0,2022,5,Suburbia,1.5Story,Attached,Average,356600
9090,9,8,1961,2021,216.0,810,1,0,2,1,7,2,0,524.0,200,2018,5,Greenfield,1Story,Detached,Average,245300
11228,4,4,1993,1975,791.0,2089,3,0,5,1,8,1,0,618.0,200,2023,4,Northgate,1.5Story,BuiltIn,Fair,330700
13253,9,6,1953,2011,1879.0,792,1,1,5,2,3,2,0,76.0,200,2023,7,Northgate,2Story,BuiltIn,Good,316900
17382,8,8,2018,1978,206.0,1445,1,0,5,1,10,1,0,527.0,0,2022,7,Sunnyvale,2Story,None,Average,310000
14556,7,4,2014,1994,1745.0,1034,3,0,3,1,7,0,1,7.0,200,2022,1,Downtown,1.5Story,BuiltIn,Poor,353100
19032,10,2,1960,2010,763.0,4428,3,1,2,2,5,1,3,100.0,0,2019,8,Old Town,1Story,None,Excellent,622700
9737,6,3,1952,1991,1203.0,1463,1,1,5,2,6,1,0,311.0,0,2021,1,Oakwood,2Story,Detached,Poor,261000
8110,1,1,1989,2022,1323.0,3749,1,1,3,1,6,2,2,502.0,200,2020,4,Downtown,2Story,Attached,Poor,506800
10424,4,6,1966,2014,,2197,1,1,5,1,3,1,2,382.0,0,2023,12,Greenfield,1Story,Attached,Excellent,347000
6967,9,2,1962,1983,2112.0,2239,2,1,3,2,6,1,0,223.0,400,2016,5,Lakeside,1.5Story,None,Excellent,527700
10941,10,5,1960,1972,205.0,2198,1,1,5,2,11,0,3,145.0,0,2015,12,Suburbia,2Story,Attached,Average,364100
12588,9,10,1965,2014,825.0,1771,1,1,3,1,4,0,2,796.0,0,2020,12,Downtown,2Story,Detached,Good,429800
18358,10,10,1994,1962,2429.0,2396,3,1,1,1,9,2,1,829.0,200,2020,8,Old Town,1Story,Attached,Excellent,522800
